4929	AA77K			10511293
4928	AA77Q			8806759
4927	AA77J			8238581
4926	AA77T			6534047
4925	AA779			5397691
4924	AA778			4829513
4923	AA776			3124979
4922	AA775			1988623
4921	AA774			1420445
4920	AA773			852267
4919	AA772			568178
4918	AA66K			7525837
4917	AA66Q			6305431
4916	AA66J			5898629
4915	AA66T			4678223
4914	AA669			3864619
4913	AA668			3457817
4912	AA667			2644213
4911	AA665			1423807
4910	AA664			1017005
4909	AA663			610203
4908	AA662			406802
4907	AA55K			3047653
4906	AA55Q			2553439
4905	AA55J			2388701
4904	AA55T			1894487
4903	AA559			1565011
4902	AA558			1400273
4901	AA557			1070797
4900	AA556			906059
4899	AA554			411845
4898	AA553			247107
4897	AA552			164738
4896	AA44K			1554925
4895	AA44Q			1302775
4894	AA44J			1218725
4893	AA44T			966575
4892	AA449			798475
4891	AA448			714425
4890	AA447			546325
4889	AA446			462275
4888	AA445			294175
4887	AA443			126075
4886	AA442			84050
4885	AA33K			559773
4884	AA33Q			468999
4883	AA33J			438741
4882	AA33T			347967
4881	AA339			287451
4880	AA338			257193
4879	AA337			196677
4878	AA336			166419
4877	AA335			105903
4876	AA334			75645
4875	AA332			30258
4874	AA22K			248788
4873	AA22Q			208444
4872	AA22J			194996
4871	AA22T			154652
4870	AA229			127756
4869	AA228			114308
4868	AA227			87412
4867	AA226			73964
4866	AA225			47068
4865	AA224			33620
4864	AA223			20172
4863	KKQQA			53939969
4862	KKQQJ			38152661
4861	KKQQT			30259007
4860	KKQQ9			24996571
4859	KKQQ8			22365353
4858	KKQQ7			17102917
4857	KKQQ6			14471699
4856	KKQQ5			9209263
4855	KKQQ4			6578045
4854	KKQQ3			3946827
4853	KKQQ2			2631218
4852	KKJJA			47204489
4851	KKJJQ			35691199
4850	KKJJT			26480567
4849	KKJJ9			21875251
4848	KKJJ8			19572593
4847	KKJJ7			14967277
4846	KKJJ6			12664619
4845	KKJJ5			8059303
4844	KKJJ4			5756645
4843	KKJJ3			3453987
4842	KKJJ2			2302658
4841	KKTTA			29692241
4840	KKTTQ			22450231
4839	KKTTJ			21001829
4838	KKTT9			13759819
4837	KKTT8			12311417
4836	KKTT7			9414613
4835	KKTT6			7966211
4834	KKTT5			5069407
4833	KKTT4			3621005
4832	KKTT3			2172603
4831	KKTT2			1448402
4830	KK99A			20262569
4829	KK99Q			15320479
4828	KK99J			14332061
4827	KK99T			11366807
4826	KK998			8401553
4825	KK997			6424717
4824	KK996			5436299
4823	KK995			3459463
4822	KK994			2471045
4821	KK993			1482627
4820	KK992			988418
4819	KK88A			16221281
4818	KK88Q			12264871
4817	KK88J			11473589
4816	KK88T			9099743
4815	KK889			7517179
4814	KK887			5143333
4813	KK886			4352051
4812	KK885			2769487
4811	KK884			1978205
4810	KK883			1186923
4809	KK882			791282
4808	KK77A			9485801
4807	KK77Q			7172191
4806	KK77J			6709469
4805	KK77T			5321303
4804	KK779			4395859
4803	KK778			3933137
4802	KK776			2544971
4801	KK775			1619527
4800	KK774			1156805
4799	KK773			694083
4798	KK772			462722
4797	KK66A			6791609
4796	KK66Q			5135119
4795	KK66J			4803821
4794	KK66T			3809927
4793	KK669			3147331
4792	KK668			2816033
4791	KK667			2153437
4790	KK665			1159543
4789	KK664			828245
4788	KK663			496947
4787	KK662			331298
4786	KK55A			2750321
4785	KK55Q			2079511
4784	KK55J			1945349
4783	KK55T			1542863
4782	KK559			1274539
4781	KK558			1140377
4780	KK557			872053
4779	KK556			737891
4778	KK554			335405
4777	KK553			201243
4776	KK552			134162
4775	KK44A			1403225
4774	KK44Q			1060975
4773	KK44J			992525
4772	KK44T			787175
4771	KK449			650275
4770	KK448			581825
4769	KK447			444925
4768	KK446			376475
4767	KK445			239575
4766	KK443			102675
4765	KK442			68450
4764	KK33A			505161
4763	KK33Q			381951
4762	KK33J			357309
4761	KK33T			283383
4760	KK339			234099
4759	KK338			209457
4758	KK337			160173
4757	KK336			135531
4756	KK335			86247
4755	KK334			61605
4754	KK332			24642
4753	KK22A			224516
4752	KK22Q			169756
4751	KK22J			158804
4750	KK22T			125948
4749	KK229			104044
4748	KK228			93092
4747	KK227			71188
4746	KK226			60236
4745	KK225			38332
4744	KK224			27380
4743	KK223			16428
4742	QQJJA			33136241
4741	QQJJK			29903437
4740	QQJJT			18588623
4739	QQJJ9			15355819
4738	QQJJ8			13739417
4737	QQJJ7			10506613
4736	QQJJ6			8890211
4735	QQJJ5			5657407
4734	QQJJ4			4041005
4733	QQJJ3			2424603
4732	QQJJ2			1616402
4731	QQTTA			20843129
4730	QQTTK			18809653
4729	QQTTJ			14742701
4728	QQTT9			9659011
4727	QQTT8			8642273
4726	QQTT7			6608797
4725	QQTT6			5592059
4724	QQTT5			3558583
4723	QQTT4			2541845
4722	QQTT3			1525107
4721	QQTT2			1016738
4720	QQ99A			14223761
4719	QQ99K			12836077
4718	QQ99J			10060709
4717	QQ99T			7979183
4716	QQ998			5897657
4715	QQ997			4509973
4714	QQ996			3816131
4713	QQ995			2428447
4712	QQ994			1734605
4711	QQ993			1040763
4710	QQ992			693842
4709	QQ88A			11386889
4708	QQ88K			10275973
4707	QQ88J			8054141
4706	QQ88T			6387767
4705	QQ889			5276851
4704	QQ887			3610477
4703	QQ886			3055019
4702	QQ885			1944103
4701	QQ884			1388645
4700	QQ883			833187
4699	QQ882			555458
4698	QQ77A			6658769
4697	QQ77K			6009133
4696	QQ77J			4709861
4695	QQ77T			3735407
4694	QQ779			3085771
4693	QQ778			2760953
4692	QQ776			1786499
4691	QQ775			1136863
4690	QQ774			812045
4689	QQ773			487227
4688	QQ772			324818
4687	QQ66A			4767521
4686	QQ66K			4302397
4685	QQ66J			3372149
4684	QQ66T			2674463
4683	QQ669			2209339
4682	QQ668			1976777
4681	QQ667			1511653
4680	QQ665			813967
4679	QQ664			581405
4678	QQ663			348843
4677	QQ662			232562
4676	QQ55A			1930649
4675	QQ55K			1742293
4674	QQ55J			1365581
4673	QQ55T			1083047
4672	QQ559			894691
4671	QQ558			800513
4670	QQ557			612157
4669	QQ556			517979
4668	QQ554			235445
4667	QQ553			141267
4666	QQ552			94178
4665	QQ44A			985025
4664	QQ44K			888925
4663	QQ44J			696725
4662	QQ44T			552575
4661	QQ449			456475
4660	QQ448			408425
4659	QQ447			312325
4658	QQ446			264275
4657	QQ445			168175
4656	QQ443			72075
4655	QQ442			48050
4654	QQ33A			354609
4653	QQ33K			320013
4652	QQ33J			250821
4651	QQ33T			198927
4650	QQ339			164331
4649	QQ338			147033
4648	QQ337			112437
4647	QQ336			95139
4646	QQ335			60543
4645	QQ334			43245
4644	QQ332			17298
4643	QQ22A			157604
4642	QQ22K			142228
4641	QQ22J			111476
4640	QQ22T			88412
4639	QQ229			73036
4638	QQ228			65348
4637	QQ227			49972
4636	QQ226			42284
4635	QQ225			26908
4634	QQ224			19220
4633	QQ223			11532
4632	JJTTA			18240449
4631	JJTTK			16460893
4630	JJTTQ			13791559
4629	JJTT9			8452891
4628	JJTT8			7563113
4627	JJTT7			5783557
4626	JJTT6			4893779
4625	JJTT5			3114223
4624	JJTT4			2224445
4623	JJTT3			1334667
4622	JJTT2			889778
4621	JJ99A			12447641
4620	JJ99K			11233237
4619	JJ99Q			9411631
4618	JJ99T			6982823
4617	JJ998			5161217
4616	JJ997			3946813
4615	JJ996			3339611
4614	JJ995			2125207
4613	JJ994			1518005
4612	JJ993			910803
4611	JJ992			607202
4610	JJ88A			9965009
4609	JJ88K			8992813
4608	JJ88Q			7534519
4607	JJ88T			5590127
4606	JJ889			4617931
4605	JJ887			3159637
4604	JJ886			2673539
4603	JJ885			1701343
4602	JJ884			1215245
4601	JJ883			729147
4600	JJ882			486098
4599	JJ77A			5827289
4598	JJ77K			5258773
4597	JJ77Q			4405999
4596	JJ77T			3268967
4595	JJ779			2700451
4594	JJ778			2416193
4593	JJ776			1563419
4592	JJ775			994903
4591	JJ774			710645
4590	JJ773			426387
4589	JJ772			284258
4588	JJ66A			4172201
4587	JJ66K			3765157
4586	JJ66Q			3154591
4585	JJ66T			2340503
4584	JJ669			1933459
4583	JJ668			1729937
4582	JJ667			1322893
4581	JJ665			712327
4580	JJ664			508805
4579	JJ663			305283
4578	JJ662			203522
4577	JJ55A			1689569
4576	JJ55K			1524733
4575	JJ55Q			1277479
4574	JJ55T			947807
4573	JJ559			782971
4572	JJ558			700553
4571	JJ557			535717
4570	JJ556			453299
4569	JJ554			206045
4568	JJ553			123627
4567	JJ552			82418
4566	JJ44A			862025
4565	JJ44K			777925
4564	JJ44Q			651775
4563	JJ44T			483575
4562	JJ449			399475
4561	JJ448			357425
4560	JJ447			273325
4559	JJ446			231275
4558	JJ445			147175
4557	JJ443			63075
4556	JJ442			42050
4555	JJ33A			310329
4554	JJ33K			280053
4553	JJ33Q			234639
4552	JJ33T			174087
4551	JJ339			143811
4550	JJ338			128673
4549	JJ337			98397
4548	JJ336			83259
4547	JJ335			52983
4546	JJ334			37845
4545	JJ332			15138
4544	JJ22A			137924
4543	JJ22K			124468
4542	JJ22Q			104284
4541	JJ22T			77372
4540	JJ229			63916
4539	JJ228			57188
4538	JJ227			43732
4537	JJ226			37004
4536	JJ225			23548
4535	JJ224			16820
4534	JJ223			10092
4533	TT99A			7829729
4532	TT99K			7065853
4531	TT99Q			5920039
4530	TT99J			5538101
4529	TT998			3246473
4528	TT997			2482597
4527	TT996			2100659
4526	TT995			1336783
4525	TT994			954845
4524	TT993			572907
4523	TT992			381938
4522	TT88A			6268121
4521	TT88K			5656597
4520	TT88Q			4739311
4519	TT88J			4433549
4518	TT889			2904739
4517	TT887			1987453
4516	TT886			1681691
4515	TT885			1070167
4514	TT884			764405
4513	TT883			458643
4512	TT882			305762
4511	TT77A			3665441
4510	TT77K			3307837
4509	TT77Q			2771431
4508	TT77J			2592629
4507	TT779			1698619
4506	TT778			1519817
4505	TT776			983411
4504	TT775			625807
4503	TT774			447005
4502	TT773			268203
4501	TT772			178802
4500	TT66A			2624369
4499	TT66K			2368333
4498	TT66Q			1984279
4497	TT66J			1856261
4496	TT669			1216171
4495	TT668			1088153
4494	TT667			832117
4493	TT665			448063
4492	TT664			320045
4491	TT663			192027
4490	TT662			128018
4489	TT55A			1062761
4488	TT55K			959077
4487	TT55Q			803551
4486	TT55J			751709
4485	TT559			492499
4484	TT558			440657
4483	TT557			336973
4482	TT556			285131
4481	TT554			129605
4480	TT553			77763
4479	TT552			51842
4478	TT44A			542225
4477	TT44K			489325
4476	TT44Q			409975
4475	TT44J			383525
4474	TT449			251275
4473	TT448			224825
4472	TT447			171925
4471	TT446			145475
4470	TT445			92575
4469	TT443			39675
4468	TT442			26450
4467	TT33A			195201
4466	TT33K			176157
4465	TT33Q			147591
4464	TT33J			138069
4463	TT339			90459
4462	TT338			80937
4461	TT337			61893
4460	TT336			52371
4459	TT335			33327
4458	TT334			23805
4457	TT332			9522
4456	TT22A			86756
4455	TT22K			78292
4454	TT22Q			65596
4453	TT22J			61364
4452	TT229			40204
4451	TT228			35972
4450	TT227			27508
4449	TT226			23276
4448	TT225			14812
4447	TT224			10580
4446	TT223			6348
4445	9988A			4277489
4444	9988K			3860173
4443	9988Q			3234199
4442	9988J			3025541
4441	9988T			2399567
4440	99887			1356277
4439	99886			1147619
4438	99885			730303
4437	99884			521645
4436	99883			312987
4435	99882			208658
4434	9977A			2501369
4433	9977K			2257333
4432	9977Q			1891279
4431	9977J			1769261
4430	9977T			1403207
4429	99778			1037153
4428	99776			671099
4427	99775			427063
4426	99774			305045
4425	99773			183027
4424	99772			122018
4423	9966A			1790921
4422	9966K			1616197
4421	9966Q			1354111
4420	9966J			1266749
4419	9966T			1004663
4418	99668			742577
4417	99667			567853
4416	99665			305767
4415	99664			218405
4414	99663			131043
4413	99662			87362
4412	9955A			725249
4411	9955K			654493
4410	9955Q			548359
4409	9955J			512981
4408	9955T			406847
4407	99558			300713
4406	99557			229957
4405	99556			194579
4404	99554			88445
4403	99553			53067
4402	99552			35378
4401	9944A			370025
4400	9944K			333925
4399	9944Q			279775
4398	9944J			261725
4397	9944T			207575
4396	99448			153425
4395	99447			117325
4394	99446			99275
4393	99445			63175
4392	99443			27075
4391	99442			18050
4390	9933A			133209
4389	9933K			120213
4388	9933Q			100719
4387	9933J			94221
4386	9933T			74727
4385	99338			55233
4384	99337			42237
4383	99336			35739
4382	99335			22743
4381	99334			16245
4380	99332			6498
4379	9922A			59204
4378	9922K			53428
4377	9922Q			44764
4376	9922J			41876
4375	9922T			33212
4374	99228			24548
4373	99227			18772
4372	99226			15884
4371	99225			10108
4370	99224			7220
4369	99223			4332
4368	8877A			2002481
4367	8877K			1807117
4366	8877Q			1514071
4365	8877J			1416389
4364	8877T			1123343
4363	88779			927979
4362	88776			537251
4361	88775			341887
4360	88774			244205
4359	88773			146523
4358	88772			97682
4357	8866A			1433729
4356	8866K			1293853
4355	8866Q			1084039
4354	8866J			1014101
4353	8866T			804287
4352	88669			664411
4351	88667			454597
4350	88665			244783
4349	88664			174845
4348	88663			104907
4347	88662			69938
4346	8855A			580601
4345	8855K			523957
4344	8855Q			438991
4343	8855J			410669
4342	8855T			325703
4341	88559			269059
4340	88557			184093
4339	88556			155771
4338	88554			70805
4337	88553			42483
4336	88552			28322
4335	8844A			296225
4334	8844K			267325
4333	8844Q			223975
4332	8844J			209525
4331	8844T			166175
4330	88449			137275
4329	88447			93925
4328	88446			79475
4327	88445			50575
4326	88443			21675
4325	88442			14450
4324	8833A			106641
4323	8833K			96237
4322	8833Q			80631
4321	8833J			75429
4320	8833T			59823
4319	88339			49419
4318	88337			33813
4317	88336			28611
4316	88335			18207
4315	88334			13005
4314	88332			5202
4313	8822A			47396
4312	8822K			42772
4311	8822Q			35836
4310	8822J			33524
4309	8822T			26588
4308	88229			21964
4307	88227			15028
4306	88226			12716
4305	88225			8092
4304	88224			5780
4303	88223			3468
4302	7766A			838409
4301	7766K			756613
4300	7766Q			633919
4299	7766J			593021
4298	7766T			470327
4297	77669			388531
4296	77668			347633
4295	77665			143143
4294	77664			102245
4293	77663			61347
4292	77662			40898
4291	7755A			339521
4290	7755K			306397
4289	7755Q			256711
4288	7755J			240149
4287	7755T			190463
4286	77559			157339
4285	77558			140777
4284	77556			91091
4283	77554			41405
4282	77553			24843
4281	77552			16562
4280	7744A			173225
4279	7744K			156325
4278	7744Q			130975
4277	7744J			122525
4276	7744T			97175
4275	77449			80275
4274	77448			71825
4273	77446			46475
4272	77445			29575
4271	77443			12675
4270	77442			8450
4269	7733A			62361
4268	7733K			56277
4267	7733Q			47151
4266	7733J			44109
4265	7733T			34983
4264	77339			28899
4263	77338			25857
4262	77336			16731
4261	77335			10647
4260	77334			7605
4259	77332			3042
4258	7722A			27716
4257	7722K			25012
4256	7722Q			20956
4255	7722J			19604
4254	7722T			15548
4253	77229			12844
4252	77228			11492
4251	77226			7436
4250	77225			4732
4249	77224			3380
4248	77223			2028
4247	6655A			243089
4246	6655K			219373
4245	6655Q			183799
4244	6655J			171941
4243	6655T			136367
4242	66559			112651
4241	66558			100793
4240	66557			77077
4239	66554			29645
4238	66553			17787
4237	66552			11858
4236	6644A			124025
4235	6644K			111925
4234	6644Q			93775
4233	6644J			87725
4232	6644T			69575
4231	66449			57475
4230	66448			51425
4229	66447			39325
4228	66445			21175
4227	66443			9075
4226	66442			6050
4225	6633A			44649
4224	6633K			40293
4223	6633Q			33759
4222	6633J			31581
4221	6633T			25047
4220	66339			20691
4219	66338			18513
4218	66337			14157
4217	66335			7623
4216	66334			5445
4215	66332			2178
4214	6622A			19844
4213	6622K			17908
4212	6622Q			15004
4211	6622J			14036
4210	6622T			11132
4209	66229			9196
4208	66228			8228
4207	66227			6292
4206	66225			3388
4205	66224			2420
4204	66223			1452
4203	5544A			50225
4202	5544K			45325
4201	5544Q			37975
4200	5544J			35525
4199	5544T			28175
4198	55449			23275
4197	55448			20825
4196	55447			15925
4195	55446			13475
4194	55443			3675
4193	55442			2450
4192	5533A			18081
4191	5533K			16317
4190	5533Q			13671
4189	5533J			12789
4188	5533T			10143
4187	55339			8379
4186	55338			7497
4185	55337			5733
4184	55336			4851
4183	55334			2205
4182	55332			882
4181	5522A			8036
4180	5522K			7252
4179	5522Q			6076
4178	5522J			5684
4177	5522T			4508
4176	55229			3724
4175	55228			3332
4174	55227			2548
4173	55226			2156
4172	55224			980
4171	55223			588
4170	4433A			9225
4169	4433K			8325
4168	4433Q			6975
4167	4433J			6525
4166	4433T			5175
4165	44339			4275
4164	44338			3825
4163	44337			2925
4162	44336			2475
4161	44335			1575
4160	44332			450
4159	4422A			4100
4158	4422K			3700
4157	4422Q			3100
4156	4422J			2900
4155	4422T			2300
4154	44229			1900
4153	44228			1700
4152	44227			1300
4151	44226			1100
4150	44225			700
4149	44223			300
4148	3322A			1476
4147	3322K			1332
4146	3322Q			1116
4145	3322J			1044
4144	3322T			828
4143	33229			684
4142	33228			612
4141	33227			468
4140	33226			396
4139	33225			252
4138	33224			180
4137	AAKQJ			55915103
4136	AAKQT			44346461
4135	AAKQ9			36634033
4134	AAKQ8			32777819
4133	AAKQ7			25065391
4132	AAKQ6			21209177
4131	AAKQ5			13496749
4130	AAKQ4			9640535
4129	AAKQ3			5784321
4128	AAKQ2			3856214
4127	AAKJT			41485399
4126	AAKJ9			34270547
4125	AAKJ8			30663121
4124	AAKJ7			23448269
4123	AAKJ6			19840843
4122	AAKJ5			12625991
4121	AAKJ4			9018565
4120	AAKJ3			5411139
4119	AAKJ2			3607426
4118	AAKT9			27180089
4117	AAKT8			24319027
4116	AAKT7			18596903
4115	AAKT6			15735841
4114	AAKT5			10013717
4113	AAKT4			7152655
4112	AAKT3			4291593
4111	AAKT2			2861062
4110	AAK98			20089631
4109	AAK97			15362659
4108	AAK96			12999173
4107	AAK95			8272201
4106	AAK94			5908715
4105	AAK93			3545229
4104	AAK92			2363486
4103	AAK87			13745537
4102	AAK86			11630839
4101	AAK85			7401443
4100	AAK84			5286745
4099	AAK83			3172047
4098	AAK82			2114698
4097	AAK76			8894171
4096	AAK75			5659927
4095	AAK74			4042805
4094	AAK73			2425683
4093	AAK72			1617122
4092	AAK65			4789169
4091	AAK64			3420835
4090	AAK63			2052501
4089	AAK62			1368334
4088	AAK54			2176895
4087	AAK53			1306137
4086	AAK52			870758
4085	AAK43			932955
4084	AAK42			621970
4083	AAK32			373182
4082	AAQJT			34758037
4081	AAQJ9			28713161
4080	AAQJ8			25690723
4079	AAQJ7			19645847
4078	AAQJ6			16623409
4077	AAQJ5			10578533
4076	AAQJ4			7556095
4075	AAQJ3			4533657
4074	AAQJ2			3022438
4073	AAQT9			22772507
4072	AAQT8			20375401
4071	AAQT7			15581189
4070	AAQT6			13184083
4069	AAQT5			8389871
4068	AAQT4			5992765
4067	AAQT3			3595659
4066	AAQT2			2397106
4065	AAQ98			16831853
4064	AAQ97			12871417
4063	AAQ96			10891199
4062	AAQ95			6930763
4061	AAQ94			4950545
4060	AAQ93			2970327
4059	AAQ92			1980218
4058	AAQ87			11516531
4057	AAQ86			9744757
4056	AAQ85			6201209
4055	AAQ84			4429435
4054	AAQ83			2657661
4053	AAQ82			1771774
4052	AAQ76			7451873
4051	AAQ75			4742101
4050	AAQ74			3387215
4049	AAQ73			2032329
4048	AAQ72			1354886
4047	AAQ65			4012547
4046	AAQ64			2866105
4045	AAQ63			1719663
4044	AAQ62			1146442
4043	AAQ54			1823885
4042	AAQ53			1094331
4041	AAQ52			729554
4040	AAQ43			781665
4039	AAQ42			521110
4038	AAQ32			312666
4037	AAJT9			21303313
4036	AAJT8			19060859
4035	AAJT7			14575951
4034	AAJT6			12333497
4033	AAJT5			7848589
4032	AAJT4			5606135
4031	AAJT3			3363681
4030	AAJT2			2242454
4029	AAJ98			15745927
4028	AAJ97			12041003
4027	AAJ96			10188541
4026	AAJ95			6483617
4025	AAJ94			4631155
4024	AAJ93			2778693
4023	AAJ92			1852462
4022	AAJ87			10773529
4021	AAJ86			9116063
4020	AAJ85			5801131
4019	AAJ84			4143665
4018	AAJ83			2486199
4017	AAJ82			1657466
4016	AAJ76			6971107
4015	AAJ75			4436159
4014	AAJ74			3168685
4013	AAJ73			1901211
4012	AAJ72			1267474
4011	AAJ65			3753673
4010	AAJ64			2681195
4009	AAJ63			1608717
4008	AAJ62			1072478
4007	AAJ54			1706215
4006	AAJ53			1023729
4005	AAJ52			682486
4004	AAJ43			731235
4003	AAJ42			487490
4002	AAJ32			292494
4001	AAT98			12488149
4000	AAT97			9549761
3999	AAT96			8080567
3998	AAT95			5142179
3997	AAT94			3672985
3996	AAT93			2203791
3995	AAT92			1469194
3994	AAT87			8544523
3993	AAT86			7229981
3992	AAT85			4600897
3991	AAT84			3286355
3990	AAT83			1971813
3989	AAT82			1314542
3988	AAT76			5528809
3987	AAT75			3518333
3986	AAT74			2513095
3985	AAT73			1507857
3984	AAT72			1005238
3983	AAT65			2977051
3982	AAT64			2126465
3981	AAT63			1275879
3980	AAT62			850586
3979	AAT54			1353205
3978	AAT53			811923
3977	AAT52			541282
3976	AAT43			579945
3975	AAT42			386630
3974	AAT32			231978
3973	AA987			7058519
3972	AA986			5972593
3971	AA985			3800741
3970	AA984			2714815
3969	AA983			1628889
3968	AA982			1085926
3967	AA976			4567277
3966	AA975			2906449
3965	AA974			2076035
3964	AA973			1245621
3963	AA972			830414
3962	AA965			2459303
3961	AA964			1756645
3960	AA963			1053987
3959	AA962			702658
3958	AA954			1117865
3957	AA953			670719
3956	AA952			447146
3955	AA943			479085
3954	AA942			319390
3953	AA932			191634
3952	AA876			4086511
3951	AA875			2600507
3950	AA874			1857505
3949	AA873			1114503
3948	AA872			743002
3947	AA865			2200429
3946	AA864			1571735
3945	AA863			943041
3944	AA862			628694
3943	AA854			1000195
3942	AA853			600117
3941	AA852			400078
3940	AA843			428655
3939	AA842			285770
3938	AA832			171462
3937	AA765			1682681
3936	AA764			1201915
3935	AA763			721149
3934	AA762			480766
3933	AA754			764855
3932	AA753			458913
3931	AA752			305942
3930	AA743			327795
3929	AA742			218530
3928	AA732			131118
3927	AA654			647185
3926	AA653			388311
3925	AA652			258874
3924	AA643			277365
3923	AA642			184910
3922	AA632			110946
3921	AA543			176505
3920	AA542			117670
3919	AA532			70602
3918	AA432			50430
3917	KKAQJ			50459971
3916	KKAQT			40019977
3915	KKAQ9			33059981
3914	KKAQ8			29579983
3913	KKAQ7			22619987
3912	KKAQ6			19139989
3911	KKAQ5			12179993
3910	KKAQ4			8699995
3909	KKAQ3			5219997
3908	KKAQ2			3479998
3907	KKAJT			37438043
3906	KKAJ9			30927079
3905	KKAJ8			27671597
3904	KKAJ7			21160633
3903	KKAJ6			17905151
3902	KKAJ5			11394187
3901	KKAJ4			8138705
3900	KKAJ3			4883223
3899	KKAJ2			3255482
3898	KKAT9			24528373
3897	KKAT8			21946439
3896	KKAT7			16782571
3895	KKAT6			14200637
3894	KKAT5			9036769
3893	KKAT4			6454835
3892	KKAT3			3872901
3891	KKAT2			2581934
3890	KKA98			18129667
3889	KKA97			13863863
3888	KKA96			11730961
3887	KKA95			7465157
3886	KKA94			5332255
3885	KKA93			3199353
3884	KKA92			2132902
3883	KKA87			12404509
3882	KKA86			10496123
3881	KKA85			6679351
3880	KKA84			4770965
3879	KKA83			2862579
3878	KKA82			1908386
3877	KKA76			8026447
3876	KKA75			5107739
3875	KKA74			3648385
3874	KKA73			2189031
3873	KKA72			1459354
3872	KKA65			4321933
3871	KKA64			3087095
3870	KKA63			1852257
3869	KKA62			1234838
3868	KKA54			1964515
3867	KKA53			1178709
3866	KKA52			785806
3865	KKA43			841935
3864	KKA42			561290
3863	KKA32			336774
3862	KKQJT			28306813
3861	KKQJ9			23383889
3860	KKQJ8			20922427
3859	KKQJ7			15999503
3858	KKQJ6			13538041
3857	KKQJ5			8615117
3856	KKQJ4			6153655
3855	KKQJ3			3692193
3854	KKQJ2			2461462
3853	KKQT9			18545843
3852	KKQT8			16593649
3851	KKQT7			12689261
3850	KKQT6			10737067
3849	KKQT5			6832679
3848	KKQT4			4880485
3847	KKQT3			2928291
3846	KKQT2			1952194
3845	KKQ98			13707797
3844	KKQ97			10482433
3843	KKQ96			8869751
3842	KKQ95			5644387
3841	KKQ94			4031705
3840	KKQ93			2419023
3839	KKQ92			1612682
3838	KKQ87			9379019
3837	KKQ86			7936093
3836	KKQ85			5050241
3835	KKQ84			3607315
3834	KKQ83			2164389
3833	KKQ82			1442926
3832	KKQ76			6068777
3831	KKQ75			3861949
3830	KKQ74			2758535
3829	KKQ73			1655121
3828	KKQ72			1103414
3827	KKQ65			3267803
3826	KKQ64			2334145
3825	KKQ63			1400487
3824	KKQ62			933658
3823	KKQ54			1485365
3822	KKQ53			891219
3821	KKQ52			594146
3820	KKQ43			636585
3819	KKQ42			424390
3818	KKQ32			254634
3817	KKJT9			17349337
3816	KKJT8			15523091
3815	KKJT7			11870599
3814	KKJT6			10044353
3813	KKJT5			6391861
3812	KKJT4			4565615
3811	KKJT3			2739369
3810	KKJT2			1826246
3809	KKJ98			12823423
3808	KKJ97			9806147
3807	KKJ96			8297509
3806	KKJ95			5280233
3805	KKJ94			3771595
3804	KKJ93			2262957
3803	KKJ92			1508638
3802	KKJ87			8773921
3801	KKJ86			7424087
3800	KKJ85			4724419
3799	KKJ84			3374585
3798	KKJ83			2024751
3797	KKJ82			1349834
3796	KKJ76			5677243
3795	KKJ75			3612791
3794	KKJ74			2580565
3793	KKJ73			1548339
3792	KKJ72			1032226
3791	KKJ65			3056977
3790	KKJ64			2183555
3789	KKJ63			1310133
3788	KKJ62			873422
3787	KKJ54			1389535
3786	KKJ53			833721
3785	KKJ52			555814
3784	KKJ43			595515
3783	KKJ42			397010
3782	KKJ32			238206
3781	KKT98			10170301
3780	KKT97			7777289
3779	KKT96			6580783
3778	KKT95			4187771
3777	KKT94			2991265
3776	KKT93			1794759
3775	KKT92			1196506
3774	KKT87			6958627
3773	KKT86			5888069
3772	KKT85			3746953
3771	KKT84			2676395
3770	KKT83			1605837
3769	KKT82			1070558
3768	KKT76			4502641
3767	KKT75			2865317
3766	KKT74			2046655
3765	KKT73			1227993
3764	KKT72			818662
3763	KKT65			2424499
3762	KKT64			1731785
3761	KKT63			1039071
3760	KKT62			692714
3759	KKT54			1102045
3758	KKT53			661227
3757	KKT52			440818
3756	KKT43			472305
3755	KKT42			314870
3754	KKT32			188922
3753	KK987			5748431
3752	KK986			4864057
3751	KK985			3095309
3750	KK984			2210935
3749	KK983			1326561
3748	KK982			884374
3747	KK976			3719573
3746	KK975			2367001
3745	KK974			1690715
3744	KK973			1014429
3743	KK972			676286
3742	KK965			2002847
3741	KK964			1430605
3740	KK963			858363
3739	KK962			572242
3738	KK954			910385
3737	KK953			546231
3736	KK952			364154
3735	KK943			390165
3734	KK942			260110
3733	KK932			156066
3732	KK876			3328039
3731	KK875			2117843
3730	KK874			1512745
3729	KK873			907647
3728	KK872			605098
3727	KK865			1792021
3726	KK864			1280015
3725	KK863			768009
3724	KK862			512006
3723	KK854			814555
3722	KK853			488733
3721	KK852			325822
3720	KK843			349095
3719	KK842			232730
3718	KK832			139638
3717	KK765			1370369
3716	KK764			978835
3715	KK763			587301
3714	KK762			391534
3713	KK754			622895
3712	KK753			373737
3711	KK752			249158
3710	KK743			266955
3709	KK742			177970
3708	KK732			106782
3707	KK654			527065
3706	KK653			316239
3705	KK652			210826
3704	KK643			225885
3703	KK642			150590
3702	KK632			90354
3701	KK543			143745
3700	KK542			95830
3699	KK532			57498
3698	KK432			41070
3697	QQAKJ			42277273
3696	QQAKT			33530251
3695	QQAK9			27698903
3694	QQAK8			24783229
3693	QQAK7			18951881
3692	QQAK6			16036207
3691	QQAK5			10204859
3690	QQAK4			7289185
3689	QQAK3			4373511
